;title;processId;processName;priority;ownedBy;processNumber;createdBy;state;createdDate;updatedDate;processDN;levels;href
2492;Instance #390383 of Verification;390383;Verification;5;Public Works.ProcessOwner;222654;monique;OPEN;2020-04-22T10:10:57.000Z;2020-04-22T10:10:57.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390383
2493;Instance #400488 of Verification;400488;Verification;5;Public Works.ProcessOwner;222707;andre;OPEN;2020-04-22T11:38:48.000Z;2020-04-22T11:40:45.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400488
2494;Instance #390420 of Verification;390420;Verification;5;Public Works.ProcessOwner;222732;monique;OPEN;2020-04-22T12:36:47.000Z;2020-04-22T19:54:19.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390420
2495;Instance #390422 of Verification;390422;Verification;5;Public Works.ProcessOwner;222735;monique;OPEN;2020-04-22T12:45:24.000Z;2020-04-22T12:46:17.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390422
2496;Instance #390424 of Verification;390424;Verification;5;Public Works.ProcessOwner;222737;monique;OPEN;2020-04-22T12:45:45.000Z;2020-04-22T12:46:56.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390424
2497;Instance #400500 of Verification;400500;Verification;5;Public Works.ProcessOwner;222743;janeske;OPEN;2020-04-22T13:29:28.000Z;2020-04-22T15:16:38.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400500
2498;Instance #400502 of Verification;400502;Verification;5;Public Works.ProcessOwner;222745;janeske;OPEN;2020-04-22T13:31:59.000Z;2020-05-09T08:24:13.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400502
2499;Instance #400504 of Verification;400504;Verification;5;Public Works.ProcessOwner;222747;janeske;OPEN;2020-04-22T13:33:40.000Z;2020-05-09T08:24:02.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400504
2500;Instance #400506 of Verification;400506;Verification;5;Public Works.ProcessOwner;222749;janeske;OPEN;2020-04-22T13:34:35.000Z;2020-05-10T18:53:25.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400506
2501;Instance #400508 of Verification;400508;Verification;5;Public Works.ProcessOwner;222752;janeske;OPEN;2020-04-22T13:40:09.000Z;2020-05-09T08:23:52.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400508
2502;Instance #390427 of Verification;390427;Verification;5;Public Works.ProcessOwner;222756;danelle;OPEN;2020-04-22T13:47:18.000Z;2020-05-09T07:52:28.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390427
2503;Instance #390429 of Verification;390429;Verification;5;Public Works.ProcessOwner;222762;janeske;OPEN;2020-04-22T13:55:20.000Z;2020-05-09T08:23:40.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390429
2504;Instance #390431 of Verification;390431;Verification;5;Public Works.ProcessOwner;222764;janeske;OPEN;2020-04-22T13:57:23.000Z;2020-04-22T16:34:23.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390431
2505;Instance #390433 of Verification;390433;Verification;5;Public Works.ProcessOwner;222766;janeske;OPEN;2020-04-22T14:01:21.000Z;2020-05-10T10:01:21.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390433
2506;Instance #390435 of Verification;390435;Verification;5;Public Works.ProcessOwner;222768;janeske;OPEN;2020-04-22T14:05:17.000Z;2020-04-24T11:02:34.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390435
2507;Instance #390437 of Verification;390437;Verification;5;Public Works.ProcessOwner;222770;janeske;OPEN;2020-04-22T14:11:46.000Z;2020-05-10T18:55:13.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390437
2508;Instance #390439 of Verification;390439;Verification;5;Public Works.ProcessOwner;222772;janeske;OPEN;2020-04-22T14:17:04.000Z;2020-05-09T08:23:28.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390439
2509;Instance #390441 of Verification;390441;Verification;5;Public Works.ProcessOwner;222774;janeske;OPEN;2020-04-22T14:18:35.000Z;2020-05-09T08:23:08.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390441
2510;Instance #390443 of Verification;390443;Verification;5;Public Works.ProcessOwner;222776;janeske;OPEN;2020-04-22T14:20:59.000Z;2020-04-23T15:24:06.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390443
2511;Instance #390445 of Verification;390445;Verification;5;Public Works.ProcessOwner;222784;janeske;OPEN;2020-04-22T15:04:50.000Z;2020-05-10T19:02:42.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390445
2512;Instance #400598 of Verification;400598;Verification;5;Public Works.ProcessOwner;222891;danelle;OPEN;2020-04-23T06:24:38.000Z;2020-05-09T07:54:07.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400598
2513;Instance #400600 of Verification;400600;Verification;5;Public Works.ProcessOwner;222894;danelle;OPEN;2020-04-23T06:27:24.000Z;2020-05-09T07:54:17.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400600
2514;Instance #400602 of Verification;400602;Verification;5;Public Works.ProcessOwner;222896;danelle;OPEN;2020-04-23T06:29:04.000Z;2020-05-09T08:34:31.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400602
2515;Instance #400604 of Verification;400604;Verification;5;Public Works.ProcessOwner;222898;danelle;OPEN;2020-04-23T06:30:39.000Z;2020-05-09T07:54:27.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400604
2516;Instance #400606 of Verification;400606;Verification;5;Public Works.ProcessOwner;222900;danelle;OPEN;2020-04-23T06:32:08.000Z;2020-05-11T09:21:52.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400606
2517;Instance #400614 of Verification;400614;Verification;5;Public Works.ProcessOwner;222908;danelle;OPEN;2020-04-23T06:36:39.000Z;2020-05-09T07:54:51.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400614
2518;Instance #400616 of Verification;400616;Verification;5;Public Works.ProcessOwner;222910;danelle;OPEN;2020-04-23T06:38:20.000Z;2020-05-11T09:20:25.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400616
2519;Instance #400618 of Verification;400618;Verification;5;Public Works.ProcessOwner;222913;danelle;OPEN;2020-04-23T06:39:57.000Z;2020-05-11T09:30:51.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400618
2520;Instance #400620 of Verification;400620;Verification;5;Public Works.ProcessOwner;222916;danelle;OPEN;2020-04-23T06:41:20.000Z;2020-05-05T09:02:56.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400620
2521;Instance #390480 of Verification;390480;Verification;5;Public Works.ProcessOwner;222919;monique;OPEN;2020-04-23T06:49:26.000Z;2020-05-09T08:26:27.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390480
2522;Instance #390484 of Verification;390484;Verification;5;Public Works.ProcessOwner;222923;monique;OPEN;2020-04-23T06:53:06.000Z;2020-05-09T08:26:15.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390484
2523;Instance #390495 of Verification;390495;Verification;5;Public Works.ProcessOwner;222934;francois;OPEN;2020-04-23T07:50:05.000Z;2020-05-09T08:30:02.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390495
2524;Instance #390503 of Verification;390503;Verification;5;Public Works.ProcessOwner;222942;janeske;OPEN;2020-04-23T08:06:44.000Z;2020-05-09T08:22:58.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390503
2525;Instance #390505 of Verification;390505;Verification;5;Public Works.ProcessOwner;222944;janeske;OPEN;2020-04-23T08:07:05.000Z;2020-05-09T08:22:46.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390505
2526;Instance #400622 of Verification;400622;Verification;5;Public Works.ProcessOwner;222947;janeske;OPEN;2020-04-23T08:07:41.000Z;2020-05-09T08:22:35.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400622
2527;Instance #400624 of Verification;400624;Verification;5;Public Works.ProcessOwner;222949;janeske;OPEN;2020-04-23T08:07:56.000Z;2020-05-09T08:22:23.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400624
2528;Instance #400626 of Verification;400626;Verification;5;Public Works.ProcessOwner;222951;janeske;OPEN;2020-04-23T08:08:17.000Z;2020-05-09T08:20:59.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400626
2529;Instance #400628 of Verification;400628;Verification;5;Public Works.ProcessOwner;222953;janeske;OPEN;2020-04-23T08:08:31.000Z;2020-05-09T08:20:44.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400628
2530;Instance #390518 of Verification;390518;Verification;5;Public Works.ProcessOwner;222970;francois;OPEN;2020-04-23T08:52:10.000Z;2020-05-09T08:29:40.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390518
2531;Instance #390579 of Verification;390579;Verification;5;Public Works.ProcessOwner;223058;francois;OPEN;2020-04-23T10:51:08.000Z;2020-05-09T08:29:28.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390579
2532;Instance #400662 of Verification;400662;Verification;5;Public Works.ProcessOwner;223061;janeske;OPEN;2020-04-23T11:13:42.000Z;2020-05-10T18:58:22.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400662
2533;Instance #400664 of Verification;400664;Verification;5;Public Works.ProcessOwner;223063;janeske;OPEN;2020-04-23T11:14:08.000Z;2020-05-09T07:58:13.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400664
2534;Instance #390581 of Verification;390581;Verification;5;Public Works.ProcessOwner;223068;monique;OPEN;2020-04-23T11:15:26.000Z;2020-05-09T08:26:04.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390581
2535;Instance #400669 of Verification;400669;Verification;5;Public Works.ProcessOwner;223071;monique;OPEN;2020-04-23T11:24:21.000Z;2020-05-09T08:25:45.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400669
2536;Instance #390587 of Verification;390587;Verification;5;Public Works.ProcessOwner;223076;monique;OPEN;2020-04-23T11:47:41.000Z;2020-05-09T08:25:28.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390587
2537;Instance #400671 of Verification;400671;Verification;5;Public Works.ProcessOwner;223078;francois;OPEN;2020-04-23T11:48:19.000Z;2020-04-24T11:44:50.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400671
2538;Instance #400673 of Verification;400673;Verification;5;Public Works.ProcessOwner;223080;monique;OPEN;2020-04-23T11:50:20.000Z;2020-05-10T18:57:06.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400673
2539;Instance #390591 of Verification;390591;Verification;5;Public Works.ProcessOwner;223084;francois;OPEN;2020-04-23T12:17:51.000Z;2020-05-09T08:26:56.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390591
2540;Instance #400780 of Verification;400780;Verification;5;Public Works.ProcessOwner;223194;monique;OPEN;2020-04-24T06:35:03.000Z;2020-05-09T07:51:48.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400780
2541;Instance #390596 of Verification;390596;Verification;5;Public Works.ProcessOwner;223201;andre;OPEN;2020-04-24T07:46:25.000Z;2020-05-09T07:33:20.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390596
2542;Instance #390599 of Verification;390599;Verification;5;Public Works.ProcessOwner;223206;andre;OPEN;2020-04-24T07:52:55.000Z;2020-05-09T07:33:11.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390599
2543;Instance #390605 of Verification;390605;Verification;5;Public Works.ProcessOwner;223224;francois;OPEN;2020-04-24T08:16:47.000Z;2020-04-29T15:23:01.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390605
2544;Instance #390609 of Verification;390609;Verification;5;Public Works.ProcessOwner;223253;francois;OPEN;2020-04-24T08:58:17.000Z;2020-04-29T15:24:56.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/390609
2545;Instance #400826 of Verification;400826;Verification;5;Public Works.ProcessOwner;223255;monique;OPEN;2020-04-24T09:00:18.000Z;2020-05-10T18:56:58.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400826
2546;Instance #400828 of Verification;400828;Verification;5;Public Works.ProcessOwner;223257;monique;OPEN;2020-04-24T09:01:28.000Z;2020-05-10T18:56:51.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400828
2547;Instance #400831 of Verification;400831;Verification;5;Public Works.ProcessOwner;223260;monique;OPEN;2020-04-24T09:02:35.000Z;2020-05-10T18:56:27.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400831
2548;Instance #400834 of Verification;400834;Verification;5;Public Works.ProcessOwner;223263;andre;OPEN;2020-04-24T09:05:17.000Z;2020-05-10T18:57:21.000Z;oracleinternalpcs~Public_Works!4.6~Verification;0;https://integration227992-pmmopc.integration.ocp.oraclecloud.com:443/ic/api/process/v1/processes/400834
